Order,Planning plant,Material Number,Material description,Batch,MRP controller,Order Type,Order quantity (GMEIN),Unit of measure (=GMEIN),Basic start date,Basic finish date,Production Version
1026848,RB11,RKVV221G0-DR000100,VINYLAX-221G,CA9001,F02,PP01,"8,659.000",KG,10-01-19,12-01-19,0001
1026849,RB11,ERABW5600-BLK01200,STRUCT BOND BW-5600,CL8037,F02,PP01,"1,200.000",KG,08-01-19,08-01-19,0001
1026853,RB11,ENGAL9039-BLK01000,ALMATEX-A-9039,CL8011,F02,PP01,"5,000.000",KG,10-01-19,10-01-19,0001
1026854,RB11,RKA950900-BLK01000,ACRYLAX-9509,CM8029,F02,PP01,"1,000.000",KG,07-01-19,07-01-19,0001
1026856,RB11,RKVV41000-DR000100,VINYLAX-41,CA9001,F02,PP01,800.000,KG,09-01-19,11-01-19,0001
1026858,RB11,RKUTF1000-DR000100,U-RAMIN T-F-1,CL8006,F02,PP01,100.000,KG,10-01-19,10-01-19,0001
1026859,RB11,UGMCM200R-KY000054,COSMONATE M-200,CL8005,F02,PP01,250.000,KG,10-01-19,10-01-19,0001
1026862,RB11,RKA9612BT-BLK01000,ACRYLAX-9612BT,CA9002,F02,PP01,"5,150.000",KG,09-01-19,09-01-19,0002
1026863,RB11,UGMTM1722-DR000230,THAMATE-1722,CA9001,F03,PP01,"4,900.000",KG,08-01-19,10-01-19,0005
1026864,RB11,ESAH6653P-DR000200,ESTAR H6653PT,CA9001,F01,PP01,"4,665.000",KG,08-01-19,10-01-19,0001
1026874,RB11,UGMTM1788-DR000230,THAMATE-1788,CA9002,F03,PP01,"3,500.000",KG,09-01-19,11-01-19,0005
1026876,RB11,ENK868000-DR000180,EPOKEY 868,CA9002,F01,PP01,300.000,KG,08-01-19,09-01-19,003
1026877,RB11,UGTCOTM20-DR000250,COSMONATE TM-20,CA9004,F03,PP01,"5,625.000",KG,10-01-19,12-01-19,0003
1026878,RB11,UGPHR1449-DR000200,THAMOL HR-1449,CA9001,F03,PP01,"10,206.000",KG,10-01-19,12-01-19,0002
1026879,RB11,UGTT300JJ-DR000220,THAMATE PPG-300JJ,CA9004,F03,PP01,"1,580.000",KG,10-01-19,12-01-19,0001
1026880,RB11,UGPCP1802-DR000200,THAMOL CP-1802,CA9001,F03,PP01,206.000,KG,10-01-19,12-01-19,0001
1026934,RB11,RKA9201H0-DR000200,ACRYLAX-9201H,CA9001,F02,PP01,"1,000.000",KG,10-01-19,10-01-19,0001
